Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
BG00,2010,2849063,4273594,133092,199638,1325259,1987888,0,0
BG00,2011,2862028,4293042,131220,196830,1311692,1967538,0,0
BG00,2012,2874993,4312489,129349,194023,1298124,1947187,0,0
BG00,2013,2887958,4331937,127477,191216,1284557,1926836,0,0
BG00,2014,2900923,4351384,125606,188409,1270990,1906485,0,0
BG00,2015,2913888,4370832,123735,185602,1257423,1886134,0,0
BG00,2016,2902505,4353758,121760,182640,1260363,1890545,124,187
BG00,2017,2891123,4336684,119785,179678,1263304,1894956,249,374
BG00,2018,2879740,4319611,117810,176715,1266244,1899366,374,562
BG00,2019,2868358,4302537,115835,173753,1269185,1903777,499,749
BG00,2020,2856976,4285464,113860,170791,1272125,1908188,624,937
BG00,2021,2858064,4287097,111752,167628,1262708,1894062,610,915
BG00,2022,2859153,4288730,109644,164466,1253290,1879935,596,894
BG00,2023,2860242,4290363,107535,161303,1243872,1865809,581,872
BG00,2024,2861331,4291996,105427,158141,1234455,1851682,567,850
BG00,2025,2862420,4293630,103319,154978,1225037,1837556,552,829
BG00,2026,2854231,4281346,102160,153240,1225044,1837566,548,822
BG00,2027,2846042,4269063,101002,151503,1225050,1837576,543,815
BG00,2028,2837853,4256780,99843,149765,1225057,1837585,538,808
BG00,2029,2829664,4244497,98684,148027,1225063,1837595,534,801
BG00,2030,2821476,4232214,97526,146289,1225070,1837605,529,794
BG00,2031,2822067,4233100,96589,144883,1225001,1837502,555,833
BG00,2032,2822658,4233987,95651,143477,1224932,1837398,581,872
BG00,2033,2823249,4234873,94714,142071,1224863,1837295,607,911
BG00,2034,2823840,4235760,93777,140665,1224794,1837191,633,949
BG00,2035,2824431,4236646,92840,139260,1224725,1837088,659,988
BG00,2036,2830458,4245687,91889,137834,1224623,1836935,681,1022
BG00,2037,2836485,4254728,90938,136408,1224522,1836783,703,1055
BG00,2038,2842512,4263769,89988,134982,1224420,1836630,725,1088
BG00,2039,2848540,4272810,89037,133556,1224318,1836477,748,1122
BG00,2040,2854567,4281850,88087,132130,1224216,1836325,770,1155
BG00,2041,2865791,4298687,87140,130710,1224242,1836363,2264,3396
BG00,2042,2877015,4315523,86192,129289,1224267,1836401,3758,5638
BG00,2043,2888240,4332360,85245,127868,1224292,1836438,5253,7879
BG00,2044,2899464,4349196,84298,126447,1224317,1836476,6747,10121
BG00,2045,2910688,4366033,83351,125026,1224343,1836514,8241,12362
BG00,2046,2920440,4380661,82511,123767,1224399,1836598,8290,12435
BG00,2047,2930193,4395289,81672,122508,1224454,1836682,8339,12509
BG00,2048,2939945,4409917,80833,121249,1224510,1836766,8388,12582
BG00,2049,2949697,4424546,79993,119990,1224566,1836849,8437,12656
BG00,2050,2959449,4439174,79154,118731,1224622,1836933,8486,12729
BG00,2051,2961336,4442004,78541,117811,1224580,1836871,8996,13495
BG00,2052,2963223,4444835,77928,116892,1224539,1836808,9507,14261
BG00,2053,2965110,4447666,77315,115972,1224497,1836746,10018,15027
BG00,2054,2966997,4450496,76701,115052,1224456,1836684,10528,15792
BG00,2055,2968884,4453327,76088,114133,1224414,1836621,11039,16558
BG00,2056,2970122,4455183,75575,113363,1224428,1836642,11074,16611
BG00,2057,2971360,4457040,75062,112593,1224441,1836662,11108,16663
BG00,2058,2972597,4458896,74548,111823,1224455,1836682,11143,16715
BG00,2059,2973835,4460752,74035,111053,1224468,1836703,11178,16768
BG00,2060,2975072,4462609,73522,110283,1224482,1836723,11213,16820
BG00,2061,2977610,4466415,73010,109515,1224296,1836444,11186,16780
BG00,2062,2980147,4470221,72498,108747,1224110,1836165,11160,16740
BG00,2063,2982684,4474026,71985,107978,1223924,1835886,11133,16700
BG00,2064,2985221,4477832,71473,107210,1223738,1835608,11106,16660
BG00,2065,2987759,4481638,70961,106442,1223552,1835329,11080,16620
BG00,2066,2988987,4483481,70488,105733,1223573,1835360,11055,16582
BG00,2067,2990216,4485324,70016,105024,1223595,1835392,11030,16545
BG00,2068,2991444,4487166,69543,104314,1223616,1835424,11005,16508
BG00,2069,2992673,4489009,69070,103605,1223637,1835455,10980,16471
BG00,2070,2993901,4490852,68597,102896,1223658,1835487,10956,16434
BG01,2010,647952,971929,17813,26720,249925,374888,0,0
BG01,2011,650123,975185,17627,26441,247417,371126,0,0
BG01,2012,652294,978441,17441,26162,244910,367365,0,0
BG01,2013,654465,981698,17255,25883,242402,363603,0,0
BG01,2014,656636,984954,17069,25603,239894,359842,0,0
BG01,2015,658807,988210,16883,25324,237387,356080,0,0
BG01,2016,657396,986094,16347,24521,236046,354069,26,39
BG01,2017,655986,983979,15812,23718,234705,352057,52,78
BG01,2018,654575,981863,15277,22915,233364,350046,78,117
BG01,2019,653164,979747,14741,22112,232023,348035,104,156
BG01,2020,651754,977631,14206,21309,230682,346023,130,195
BG01,2021,651125,976688,13770,20655,228671,343007,127,190
BG01,2022,650496,975744,13334,20001,226660,339990,123,185
BG01,2023,649867,974801,12898,19347,224649,336974,120,180
BG01,2024,649238,973857,12462,18693,222638,333958,116,175
BG01,2025,648609,972914,12026,18039,220628,330942,113,170
BG01,2026,647101,970651,11859,17788,219479,329219,112,168
BG01,2027,645592,968388,11691,17537,218331,327497,111,166
BG01,2028,644084,966126,11524,17286,217183,325775,109,164
BG01,2029,642575,963863,11356,17035,216035,324053,108,162
BG01,2030,641067,961600,11189,16784,214887,322330,107,160
BG01,2031,640854,961281,11056,16584,213609,320413,111,167
BG01,2032,640641,960962,10923,16385,212331,318496,116,174
BG01,2033,640429,960643,10790,16185,211052,316579,121,181
BG01,2034,640216,960324,10657,15985,209774,314662,125,188
BG01,2035,640004,960006,10524,15786,208496,312745,130,195
BG01,2036,640835,961253,10381,15572,206997,310496,134,201
BG01,2037,641666,962500,10239,15359,205498,308247,138,207
BG01,2038,642498,963747,10097,15145,203998,305998,141,212
BG01,2039,643329,964994,9955,14932,202499,303749,145,218
BG01,2040,644160,966241,9812,14719,201000,301500,149,224
BG01,2041,645875,968812,9658,14487,199742,299614,428,642
BG01,2042,647589,971383,9503,14255,198485,297728,706,1059
BG01,2043,649303,973955,9348,14022,197228,295842,984,1477
BG01,2044,651017,976526,9193,13790,195970,293956,1263,1894
BG01,2045,652732,979098,9039,13558,194713,292070,1541,2312
BG01,2046,653981,980972,8911,13366,193666,290500,1544,2316
BG01,2047,655230,982846,8782,13174,192619,288929,1546,2320
BG01,2048,656480,984720,8654,12982,191572,287359,1549,2323
