Region;Code;Label;count
NL11;FORFOR;Forest land remaining Forest land;6060
NL11;CRPCRP;Cropland remaining Cropland;134399
NL11;CRPART;Cropland converted to Artificial land;5
NL11;GRSGRS;Grassland remaining Grassland;63657
NL11;GRSART;Grassland converted to Artificial land;245
NL11;ARTART;Artificial land remaining Artificial land;19063
NL11;RESRES;Residual land remaining Residual land;2138
NL12;FORFOR;Forest land remaining Forest land;8772
NL12;FORCRP;Forest land converted to Cropland;4
NL12;CRPCRP;Cropland remaining Cropland;37494
NL12;GRSCRP;Grassland converted to Cropland;4578
NL12;GRSGRS;Grassland remaining Grassland;234470
NL12;GRSART;Grassland converted to Artificial land;200
NL12;ARTART;Artificial land remaining Artificial land;21058
NL12;RESCRP;Residual land converted to Cropland;2137
NL12;RESGRS;Residual land converted to Grassland;774
NL12;RESART;Residual land converted to Artificial land;28
NL12;RESRES;Residual land remaining Residual land;6497
NL13;FORFOR;Forest land remaining Forest land;32258
NL13;CRPCRP;Cropland remaining Cropland;135585
NL13;GRSGRS;Grassland remaining Grassland;62773
NL13;GRSART;Grassland converted to Artificial land;1
NL13;ARTART;Artificial land remaining Artificial land;17683
NL13;RESRES;Residual land remaining Residual land;10005
NL21;FORFOR;Forest land remaining Forest land;33739
NL21;CRPCRP;Cropland remaining Cropland;91686
NL21;GRSGRS;Grassland remaining Grassland;159519
NL21;GRSART;Grassland converted to Artificial land;4971
NL21;ARTART;Artificial land remaining Artificial land;31616
NL21;RESRES;Residual land remaining Residual land;2502
NL22;FORFOR;Forest land remaining Forest land;101426
NL22;CRPCRP;Cropland remaining Cropland;158288
NL22;GRSGRS;Grassland remaining Grassland;162760
NL22;GRSART;Grassland converted to Artificial land;474
NL22;ARTART;Artificial land remaining Artificial land;50221
NL22;RESRES;Residual land remaining Residual land;17908
NL23;FORFOR;Forest land remaining Forest land;19459
NL23;FORART;Forest land converted to Artificial land;12
NL23;CRPCRP;Cropland remaining Cropland;97282
NL23;CRPART;Cropland converted to Artificial land;452
NL23;GRSGRS;Grassland remaining Grassland;2925
NL23;GRSART;Grassland converted to Artificial land;94
NL23;ARTART;Artificial land remaining Artificial land;11185
NL23;RESRES;Residual land remaining Residual land;2188
NL31;FORFOR;Forest land remaining Forest land;21025
NL31;FORCRP;Forest land converted to Cropland;3482
NL31;FORART;Forest land converted to Artificial land;399
NL31;CRPCRP;Cropland remaining Cropland;10685
NL31;GRSCRP;Grassland converted to Cropland;2077
NL31;GRSGRS;Grassland remaining Grassland;72917
NL31;ARTART;Artificial land remaining Artificial land;23173
NL31;RESCRP;Residual land converted to Cropland;1520
NL32;FORFOR;Forest land remaining Forest land;22045
NL32;FORART;Forest land converted to Artificial land;64
NL32;CRPCRP;Cropland remaining Cropland;89264
NL32;CRPGRS;Cropland converted to Grassland;247
NL32;GRSGRS;Grassland remaining Grassland;76550
NL32;GRSART;Grassland converted to Artificial land;4104
NL32;ARTART;Artificial land remaining Artificial land;47766
NL32;RESGRS;Residual land converted to Grassland;312
NL32;RESRES;Residual land remaining Residual land;12069
NL33;FORFOR;Forest land remaining Forest land;10500
NL33;FORART;Forest land converted to Artificial land;121
NL33;CRPCRP;Cropland remaining Cropland;84484
NL33;CRPART;Cropland converted to Artificial land;1130
NL33;GRSGRS;Grassland remaining Grassland;89125
NL33;GRSART;Grassland converted to Artificial land;166
NL33;ARTART;Artificial land remaining Artificial land;63566
NL33;RESRES;Residual land remaining Residual land;8512
NL34;FORFOR;Forest land remaining Forest land;2398
NL34;FORCRP;Forest land converted to Cropland;1462
NL34;FORART;Forest land converted to Artificial land;616
NL34;CRPCRP;Cropland remaining Cropland;141032
NL34;GRSCRP;Grassland converted to Cropland;3107
NL34;ARTART;Artificial land remaining Artificial land;13084
NL34;RESCRP;Residual land converted to Cropland;4634
NL41;FORFOR;Forest land remaining Forest land;76988
NL41;FORART;Forest land converted to Artificial land;22
NL41;CRPCRP;Cropland remaining Cropland;279800
NL41;CRPART;Cropland converted to Artificial land;763
NL41;GRSGRS;Grassland remaining Grassland;41631
NL41;GRSART;Grassland converted to Artificial land;251
NL41;ARTART;Artificial land remaining Artificial land;71291
NL41;RESRES;Residual land remaining Residual land;8717
NL42;FORFOR;Forest land remaining Forest land;34338
NL42;CRPCRP;Cropland remaining Cropland;123191
NL42;GRSGRS;Grassland remaining Grassland;14569
NL42;GRSART;Grassland converted to Artificial land;269
NL42;ARTART;Artificial land remaining Artificial land;34712
NL42;RESRES;Residual land remaining Residual land;1654
